time_ms,adc
6776,1.08
6778,1.08
6779,1.08
6781,1.08
6784,1.08
6785,1.07
6787,1.08
6788,1.07
6790,1.08
6792,1.08
6793,1.08
6795,1.08
6796,1.07
6798,1.08
6800,1.07
6801,1.08
6803,1.08
6804,1.08
6806,1.08
6808,1.08
6809,1.07
6811,1.07
6812,1.07
6814,1.08
6816,1.07
6817,1.07
6819,1.07
6821,1.07
6822,1.08
6824,1.08
6825,1.07
6828,1.08
6830,1.07
6831,1.08
6833,1.07
6834,1.07
6836,1.07
6838,1.07
6839,1.08
6841,1.07
6842,1.07
6844,1.07
6846,1.07
6847,1.08
6849,1.07
6850,1.07
6852,1.07
6854,1.07
6855,1.08
6857,1.08
6858,1.07
6860,1.07
6862,1.07
6863,1.08
6865,1.07
6866,1.07
6868,1.07
6871,1.07
6872,1.08
6874,1.07
6875,1.07
6877,1.07
6879,1.07
6880,1.07
6882,1.07
6884,1.07
6885,1.07
6887,1.07
6888,1.08
6890,1.08
6892,1.07
6893,1.08
6895,1.07
6896,1.07
6898,1.07
6900,1.07
6901,1.07
6903,1.07
6904,1.07
6906,1.07
6908,1.07
6909,1.07
6912,1.07
6913,1.08
6915,1.07
6917,1.08
6918,1.07
6920,1.07
6921,1.08
6923,1.08
6925,1.08
6926,1.07
6928,1.07
6929,1.08
6931,1.07
6933,1.07
6934,1.07
6936,1.07
6938,1.08
6939,1.07
6941,1.07
6942,1.07
6944,1.07
6946,1.08
6947,1.07
6949,1.07
6950,1.07
6952,1.07
6955,1.08
6956,1.07
6958,1.08
6959,1.07
6961,1.07
6963,1.08
6964,1.07
6966,1.07
6967,1.07
6969,1.07
6971,1.07
6972,1.07
6974,1.08
6975,1.07
6977,1.08
6979,1.08
6980,1.07
6982,1.07
6983,1.07
6985,1.07
6987,1.07
6988,1.07
6990,1.07
6991,1.07
6993,1.07
6995,1.07
6996,1.07
6999,1.08
7001,1.07
7002,1.07
7004,1.07
7005,1.07
7007,1.08
7009,1.07
7010,1.08
7012,1.08
7013,1.07
7015,1.07
7017,1.07
7018,1.07
7020,1.07
7021,1.08
7023,1.08
7025,1.07
7026,1.07
7028,1.07
7029,1.07
7031,1.08
7033,1.07
7034,1.07
7036,1.07
7037,1.07
7040,1.08
7042,1.07
7043,1.07
7045,1.08
7046,1.07
7048,1.07
7050,1.07
7051,1.07
7053,1.07
7055,1.07
7056,1.08
7058,1.07
7059,1.07
7061,1.07
7063,1.07
7064,1.07
7066,1.07
7067,1.07
7069,1.07
7071,1.07
7072,1.08
7074,1.07
7075,1.08
7077,1.07
7079,1.07
7080,1.07
7083,1.07
7084,1.07
7086,1.07
7088,1.08
7089,1.07
7091,1.07
7092,1.07
7094,1.07
7096,1.07
7097,1.07
7099,1.07
7100,1.07
7102,1.07
7104,1.07
7105,1.07
7107,1.07
7108,1.08
7110,1.07
7112,1.07
7113,1.08
7115,1.07
7117,1.07
7118,1.07
7120,1.07
7121,1.08
7123,1.07
7126,1.07
7127,1.07
7129,1.07
7130,1.07
7132,1.07
7134,1.07
7135,1.07
7137,1.07
7138,1.08
7140,1.07
7142,1.08
7143,1.08
7145,1.07
7146,1.08
7148,1.07
7150,1.07
7151,1.07
7153,1.07
7154,1.08
7156,1.07
7158,1.07
7159,1.07
7161,1.07
7162,1.08
7164,1.08
7166,1.07
7168,1.07
7170,1.07
7172,1.07
7173,1.07
7175,1.08
7176,1.08
7178,1.07
7180,1.07
7181,1.07
7183,1.07
7184,1.07
7186,1.07
7188,1.07
7189,1.07
7191,1.08
7192,1.07
7194,1.07
7196,1.07
7197,1.08
7199,1.08
7200,1.07
7202,1.07
7204,1.07
7205,1.07
7207,1.08
7208,1.07
7211,1.07
7213,1.07
7214,1.07
7216,1.08
7217,1.07
7219,1.07
7221,1.07
7222,1.07
7224,1.08
7226,1.07
7227,1.07
7229,1.07
7230,1.08
7232,1.07
7234,1.07
7235,1.07
7237,1.08
7238,1.07
7240,1.08
7242,1.07
7243,1.07
7245,1.07
7246,1.07
7248,1.07
7250,1.07
7251,1.07
7254,1.07
7255,1.07
7257,1.08
7259,1.07
7260,1.07
7262,1.07
7263,1.08
7265,1.07
7267,1.07
7268,1.07
7270,1.07
7271,1.07
7273,1.08
7275,1.08
7276,1.07
7278,1.07
7279,1.07
7281,1.08
7283,1.07
7284,1.07
7286,1.07
7288,1.07
7289,1.08
7291,1.07
7292,1.08
7294,1.07
7297,1.08
7298,1.08
7300,1.07
7301,1.07
7303,1.07
7305,1.07
7306,1.08
7308,1.08
7309,1.08
7311,1.07
7313,1.07
7314,1.08
7316,1.07
7317,1.08
7319,1.08
7321,1.07
7322,1.08
7324,1.08
7325,1.08
7327,1.08
7329,1.08
7330,1.08
7332,1.07
7333,1.08
7335,1.07
7337,1.08
7339,1.08
7341,1.08
7343,1.08
7344,1.07
7346,1.07
7347,1.08
7349,1.07
7351,1.08
7352,1.07
7354,1.07
7355,1.08
7357,1.08
7359,1.08
7360,1.08
7362,1.08
7363,1.08
7365,1.08
7367,1.08
7368,1.08
7370,1.07
7371,1.08
7373,1.08
7375,1.08
7376,1.08
7378,1.08
7379,1.08
7382,1.08
7384,1.08
7385,1.08
7387,1.08
7388,1.08
7390,1.08
7392,1.08
7393,1.08
7395,1.08
7396,1.08
7398,1.07
7400,1.08
7401,1.07
7403,1.07
7405,1.07
7406,1.07
7408,1.08
7409,1.07
7411,1.07
7413,1.07
7414,1.07
7416,1.07
7417,1.07
7419,1.07
7421,1.07
7422,1.07
7425,1.08
7426,1.07
7428,1.07
7430,1.08
7431,1.07
7433,1.08
7434,1.07
7436,1.07
7438,1.08
7439,1.07
7441,1.08
7442,1.08
7444,1.08
7446,1.07
7447,1.07
7449,1.08
7450,1.07
7452,1.07
7454,1.08
7455,1.08
7457,1.08
7459,1.07
7460,1.08
7462,1.07
7463,1.07
7465,1.08
7468,1.08
7469,1.08
7471,1.08
7472,1.08
7474,1.08
7476,1.08
7477,1.08
7479,1.07
7480,1.07
7482,1.07
7484,1.07
7485,1.07
7487,1.07
7488,1.07
7490,1.07
7492,1.08
7493,1.08
7495,1.07
7496,1.07
7498,1.07
7500,1.07
7501,1.08
7503,1.08
7504,1.07
7506,1.08
7508,1.07
7510,1.08
7512,1.07
7513,1.07
7515,1.08
7517,1.07
7518,1.08
7520,1.07
7522,1.08
7523,1.08
7525,1.08
7526,1.08
7528,1.07
7530,1.08
7531,1.07
7533,1.07
7534,1.08
7536,1.07
7538,1.07
7539,1.08
7541,1.08
7542,1.08
7544,1.08
7546,1.07
7547,1.08
7549,1.07
7550,1.08
7553,1.07
7555,1.07
7556,1.08
7558,1.08
7559,1.08
7561,1.08
7563,1.08
7564,1.08
7566,1.08
7567,1.08
7569,1.08
7571,1.08
7572,1.08
7574,1.08
7576,1.08
7577,1.08
7579,1.08
7580,1.08
7582,1.08
7584,1.08
7585,1.08
7587,1.07
7588,1.08
7590,1.07
7592,1.08
7593,1.07
7596,1.07
7597,1.07
7599,1.07
7601,1.08
7602,1.07
7604,1.07
7605,1.08
7607,1.08
7609,1.08
7610,1.07
7612,1.07
7613,1.08
7615,1.07
7617,1.08
7618,1.07
7620,1.07
7621,1.08
7623,1.08
7625,1.08
7626,1.08
7628,1.07
7630,1.08
7631,1.08
7633,1.08
7634,1.08
7636,1.07
7639,1.08
7640,1.08
7642,1.08
7643,1.08
7645,1.07
7647,1.08
7648,1.07
7650,1.08
7651,1.07
7653,1.08
7655,1.08
7656,1.07
7658,1.08
7659,1.07
7661,1.07
7663,1.07
7664,1.07
7666,1.07
7667,1.07
7669,1.08
7671,1.07
7672,1.08
7674,1.07
7675,1.07
7677,1.08
7680,1.08
7681,1.08
7683,1.08
7685,1.07
7686,1.08
7688,1.08
7689,1.07
7691,1.08
7693,1.07
7694,1.08
7696,1.08
7697,1.07
7699,1.08
7701,1.07
7702,1.07
7704,1.07
7705,1.07
7707,1.07
7709,1.07
7710,1.08
7712,1.07
7713,1.07
7715,1.07
7717,1.07
7718,1.08
7720,1.07
7721,1.07
7724,1.08
7726,1.07
7727,1.08
7729,1.07
7730,1.07
7732,1.07
7734,1.07
7735,1.08
7737,1.07
7739,1.08
7740,1.07
7742,1.07
7743,1.08
7745,1.08
7747,1.07
7748,1.07
7750,1.07
7751,1.08
7753,1.07
7755,1.07
7756,1.08
7758,1.07
7759,1.08
7761,1.07
7763,1.07
7764,1.07
7767,1.07
7768,1.08
7770,1.07
7772,1.07
7773,1.07
7775,1.07
7776,1.08
7778,1.07
7780,1.07
7781,1.08
7783,1.07
7784,1.08
7786,1.07
7788,1.07
7789,1.07
7791,1.07
7792,1.08
7794,1.07
7796,1.07
7797,1.07
7799,1.07
7801,1.08
7802,1.07
7804,1.07
7805,1.07
7808,1.07
7810,1.07
7811,1.07
7813,1.07
7814,1.07
7816,1.07
7818,1.07
7819,1.07
7821,1.07
7822,1.07
7824,1.08
7826,1.07
7827,1.07
7829,1.07
7830,1.07
7832,1.07
7834,1.07
7835,1.07
7837,1.08
7838,1.07
7840,1.07
7842,1.07
7843,1.08
7845,1.07
7846,1.07
7848,1.07
7851,1.07
7852,1.07
7854,1.08
7856,1.07
7857,1.07
7859,1.07
7860,1.07
7862,1.08
7864,1.07
7865,1.07
7867,1.08
7868,1.07
7870,1.08
7872,1.07
7873,1.07
7875,1.07
7876,1.08
7878,1.07
7880,1.07
7881,1.07
7883,1.07
7884,1.07
7886,1.07
7888,1.07
7889,1.07
7891,1.07
7892,1.07
7895,1.08
7897,1.07
7898,1.07
7900,1.07
7901,1.07
7903,1.08
7905,1.07
7906,1.07
7908,1.07
7909,1.08
7911,1.08
7913,1.07
7914,1.07
7916,1.07
7918,1.07
7919,1.07
7921,1.07
7922,1.07
7924,1.07
7926,1.08
7927,1.08
7929,1.07
7930,1.07
7932,1.08
7934,1.07
7936,1.08
7938,1.07
7939,1.07
7941,1.07
7943,1.08
7944,1.08
7946,1.07
7947,1.07
7949,1.07
7951,1.07
7952,1.08
7954,1.07
7955,1.07
7957,1.07
7959,1.07
7960,1.08
7962,1.07
7963,1.07
7965,1.08
7967,1.07
7968,1.08
7970,1.07
7972,1.07
7973,1.07
7975,1.07
7976,1.08
7979,1.07
7981,1.07
7982,1.07
7984,1.07
7985,1.07
7987,1.07
7989,1.07
7990,1.07
7992,1.07
7993,1.07
7995,1.07
7997,1.07
7998,1.08
8000,1.07
8001,1.07
8003,1.07
8005,1.07
8006,1.07
8008,1.07
8009,1.08
8011,1.07
8013,1.07
8014,1.07
8016,1.07
8017,1.07
8019,1.07
8022,1.08
8023,1.08
8025,1.07
8027,1.07
8028,1.07
8030,1.08
8031,1.08
8033,1.07
8035,1.07
8036,1.07
8038,1.08
8039,1.07
8041,1.07
8043,1.07
8044,1.07
8046,1.07
8047,1.07
8049,1.07
8051,1.07
8052,1.07
8054,1.07
8055,1.07
8057,1.07
8059,1.07
8060,1.07
8062,1.07
8064,1.08
8066,1.07
8068,1.07
8069,1.07
8071,1.08
8072,1.07
8074,1.07
8076,1.07
8077,1.07
8079,1.08
8080,1.07
8082,1.07
8084,1.07
8085,1.07
8087,1.08
8089,1.07
8090,1.08
8092,1.08
8093,1.07
8095,1.08
8097,1.08
8098,1.07
8100,1.07
8101,1.07
8103,1.08
8105,1.07
8107,1.08
8109,1.08
8110,1.07
8112,1.08
8114,1.08
8115,1.07
8117,1.07
8118,1.08
8120,1.08
8122,1.07
8123,1.08
8125,1.08
8126,1.07
8128,1.08
8130,1.08
8131,1.07
8133,1.07
8134,1.07
8136,1.08
8138,1.07
8139,1.08
8141,1.07
8143,1.07
8144,1.08
8146,1.07
8147,1.08
8150,1.07
8152,1.08
8153,1.08
8155,1.08
8156,1.08
8158,1.08
8160,1.08
8161,1.08
8163,1.08
8164,1.07
8166,1.07
8168,1.08
8169,1.08
8171,1.07
8172,1.08
8174,1.08
8176,1.07
8177,1.08
8179,1.07
8180,1.07
8182,1.07
8184,1.08
8185,1.07
8187,1.07
8188,1.08
8190,1.08
8193,1.07
8194,1.07
8196,1.08
8197,1.08
8199,1.07
8201,1.07
8202,1.07
8204,1.07
8206,1.08
8207,1.08
8209,1.08
8210,1.08
8212,1.07
8214,1.08
8215,1.07
8217,1.08
8218,1.08
8220,1.07
8222,1.08
8223,1.08
8225,1.08
8226,1.08
8228,1.07
8230,1.08
8231,1.07
8233,1.07
8235,1.07
8237,1.07
8239,1.08
8240,1.08
8242,1.08
8243,1.07
8245,1.08
8247,1.08
8248,1.07
8250,1.08
8251,1.07
8253,1.07
8255,1.08
8256,1.07
8258,1.07
8260,1.08
8261,1.08
8263,1.08
8264,1.07
8266,1.08
8268,1.07
8269,1.07
8271,1.08
8272,1.08
8274,1.08
8276,1.07
8278,1.07
8280,1.08
8281,1.07
8283,1.08
8285,1.08
8286,1.07
8288,1.08
8289,1.07
8291,1.08
8293,1.08
8294,1.08
8296,1.08
8297,1.07
8299,1.07
8301,1.07
8302,1.07
8304,1.08
8305,1.08
8307,1.08
8309,1.08
8310,1.08
8312,1.08
8313,1.07
8315,1.08
8317,1.07
8318,1.07
8321,1.08
8323,1.08
8324,1.08
8326,1.08
8327,1.07
8329,1.08
8331,1.07
8332,1.07
8334,1.07
8335,1.08
8337,1.08
8339,1.08
8340,1.08
8342,1.07
8343,1.08
8345,1.08
8347,1.08
8348,1.08
8350,1.07
8351,1.08
8353,1.08
8355,1.08
8356,1.08
8358,1.07
8359,1.07
8361,1.08
8364,1.07
8365,1.07
8367,1.07
8368,1.08
8370,1.08
8372,1.08
8373,1.08
8375,1.08
8377,1.07
8378,1.08
8380,1.07
8381,1.08
8383,1.07
8385,1.08
8386,1.07
8388,1.08
8389,1.08
8391,1.07
8393,1.08
8394,1.07
8396,1.07
8397,1.08
8399,1.07
8401,1.07
8402,1.08
8404,1.08
8406,1.08
8408,1.08
8410,1.08
8411,1.07
8413,1.07
8414,1.08
8416,1.07
8418,1.07
8419,1.07
8421,1.08
8422,1.08
8424,1.08
8426,1.08
8427,1.07
8429,1.08
8430,1.08
8432,1.08
8434,1.07
8435,1.08
8437,1.08
8439,1.08
8440,1.08
8442,1.08
8443,1.07
8445,1.07
8448,1.08
8449,1.08
8451,1.07
8452,1.07
8454,1.08
8456,1.08
8457,1.08
8459,1.07
8460,1.07
8462,1.07
8464,1.08
8465,1.07
8467,1.07
8468,1.08
8470,1.08
8472,1.08
8473,1.08
8475,1.08
8476,1.08
8478,1.07
8480,1.08
8481,1.08
8483,1.08
8484,1.08
8486,1.07
8488,1.08
8489,1.08
8492,1.08
8494,1.08
8495,1.08
8497,1.08
8498,1.07
8500,1.07
8502,1.08
8503,1.08
8505,1.08
8506,1.08
8508,1.07
8510,1.07
8511,1.07
8513,1.08
8514,1.07
8516,1.07
8518,1.08
8519,1.08
8521,1.08
8522,1.07
8524,1.08
8526,1.07
8527,1.07
8529,1.08
8530,1.08
8532,1.07
8535,1.08
8536,1.07
8538,1.08
8539,1.07
8541,1.07
8543,1.08
8544,1.07
8546,1.07
8547,1.07
8549,1.07
8551,1.07
8552,1.07
8554,1.07
8556,1.07
8557,1.08
8559,1.07
8560,1.07
8562,1.07
8564,1.07
8565,1.07
8567,1.07
8568,1.07
8570,1.07
8572,1.07
8573,1.07
8576,1.08
8577,1.07
8579,1.07
8581,1.07
8582,1.08
8584,1.07
8585,1.08
8587,1.07
8589,1.07
8590,1.08
8592,1.07
8593,1.07
8595,1.07
8597,1.07
8598,1.07
8600,1.07
8601,1.07
8603,1.07
8605,1.07
8606,1.08
8608,1.07
8610,1.07
8611,1.07
8613,1.07
8614,1.07
8616,1.07
8619,1.07
8620,1.07
8622,1.07
8623,1.08
8625,1.07
8627,1.07
8628,1.07
8630,1.07
8631,1.08
8633,1.08
8635,1.07
8636,1.07
8638,1.07
8639,1.08
8641,1.07
8643,1.07
8644,1.07
8646,1.07
8647,1.08
8649,1.07
8651,1.07
8652,1.07
8654,1.07
8655,1.08
8657,1.07
8659,1.07
8660,1.07
8663,1.07
8664,1.08
8666,1.08
8668,1.07
8669,1.07
8671,1.07
8673,1.08
8674,1.07
8676,1.07
8677,1.07
8679,1.07
8681,1.08
8682,1.07
8684,1.07
8685,1.08
8687,1.07
8689,1.08
8690,1.07
8692,1.07
8693,1.07
8695,1.07
8697,1.08
8698,1.07
8700,1.07
8701,1.07
8704,1.07
8706,1.08
8707,1.07
8709,1.07
8710,1.07
8712,1.07
8714,1.08
8715,1.07
8717,1.07
8718,1.07
8720,1.07
8722,1.08
8723,1.07
8725,1.07
8727,1.07
8728,1.07
8730,1.07
8731,1.07
8733,1.07
8735,1.07
8736,1.07
8738,1.07
8739,1.07
8741,1.07
8743,1.07
8744,1.07
8747,1.07
8748,1.07
8750,1.07
8752,1.07
8753,1.07
8755,1.08
8756,1.07
8758,1.07
8760,1.07
8761,1.07
8763,1.07
8764,1.07
8766,1.08
8768,1.07
8769,1.07
8771,1.07
8772,1.07
8774,1.08
8776,1.07
8777,1.07
8779,1.07
8780,1.07
8782,1.08
8784,1.07
8785,1.07
8787,1.08
8790,1.07
8791,1.08
8793,1.07
8794,1.07
8796,1.07
8798,1.07
8799,1.07
8801,1.07
8802,1.07
8804,1.07
8806,1.07
8807,1.07
8809,1.07
8810,1.07
8812,1.07
8814,1.07
8815,1.07
8817,1.07
8818,1.07
8820,1.08
8822,1.07
8823,1.08
8825,1.07
8826,1.07
8828,1.07
8830,1.08
8832,1.08
8834,1.07
8835,1.07
8837,1.07
8839,1.07
8840,1.08
8842,1.07
8844,1.07
8845,1.07
8847,1.07
8848,1.07
8850,1.07
8852,1.07
8853,1.08
8855,1.07
8856,1.07
8858,1.07
8860,1.07
8861,1.07
8863,1.07
8864,1.07
8866,1.07
8868,1.07
8869,1.07
8871,1.07
8872,1.08
8875,1.08
8877,1.07
8878,1.07
8880,1.07
8881,1.07
8883,1.07
8885,1.07
8886,1.08
8888,1.08
8889,1.08
8891,1.07
8893,1.07
8894,1.07
8896,1.07
8897,1.08
8899,1.07
8901,1.07
8902,1.07
8904,1.07
8906,1.08
8907,1.08
8909,1.08
8910,1.07
8912,1.08
8914,1.08
8915,1.07
8918,1.08
8919,1.08
8921,1.08
8923,1.08
8924,1.08
8926,1.07
8927,1.07
8929,1.07
8931,1.07
8932,1.07
8934,1.07
8935,1.07
8937,1.07
8939,1.08
8940,1.08
8942,1.07
8943,1.07
8945,1.07
8947,1.07
8948,1.07
8950,1.08
8951,1.08
8953,1.07
8955,1.08
8956,1.08
8958,1.08
8961,1.07
8962,1.07
8964,1.08
8965,1.07
8967,1.08
8969,1.07
8970,1.08
8972,1.08
8973,1.08
8975,1.08
8977,1.07
8978,1.07
8980,1.07
8981,1.07
8983,1.08
8985,1.08
8986,1.07
8988,1.08
8989,1.08
8991,1.08
8993,1.08
8994,1.07
8996,1.08
8997,1.07
8999,1.08
9001,1.07
9003,1.08
9005,1.08
9006,1.08
9008,1.08
9010,1.07
9011,1.07
9013,1.07
9014,1.07
9016,1.08
9018,1.08
9019,1.08
9021,1.08
9023,1.08
9024,1.08
9026,1.07
9027,1.07
9029,1.08
9031,1.07
9032,1.08
9034,1.07
9035,1.08
9037,1.07
9039,1.08
9040,1.08
9042,1.08
9043,1.08
9046,1.07
9048,1.07
9049,1.08
9051,1.07
9052,1.07
9054,1.08
9056,1.07
9057,1.08
9059,1.08
9060,1.07
9062,1.08
9064,1.07
9065,1.08
9067,1.07
9068,1.08
9070,1.08
9072,1.08
9073,1.08
9075,1.07
9077,1.07
9078,1.07
9080,1.08
9081,1.08
9083,1.07
9085,1.07
9086,1.08
9089,1.08
9090,1.08
9092,1.08
9094,1.07
9095,1.08
9097,1.07
9098,1.08
9100,1.07
9102,1.07
9103,1.07
9105,1.08
9106,1.08
9108,1.07
9110,1.07
9111,1.07
9113,1.07
9114,1.07
9116,1.07
9118,1.08
9119,1.08
9121,1.08
9122,1.08
9124,1.07
9126,1.07
9127,1.08
9129,1.07
9131,1.08
9133,1.07
9135,1.07
9136,1.07
9138,1.08
9140,1.08
9141,1.08
9143,1.08
9144,1.07
9146,1.08
9148,1.07
9149,1.07
9151,1.08
9152,1.07
9154,1.08
9156,1.08
9157,1.08
9159,1.08
9160,1.08
9162,1.08
9164,1.07
9165,1.07
9167,1.08
9168,1.08
9170,1.08
9172,1.07
9174,1.08
9176,1.08
9177,1.07
9179,1.08
9181,1.07
9182,1.08
9184,1.08
9185,1.08
9187,1.08
9189,1.08
9190,1.07
9192,1.08
9194,1.08
9195,1.07
9197,1.07
9198,1.08
9200,1.08
9202,1.07
9203,1.08
9205,1.08
9206,1.08
9208,1.08
9210,1.07
9211,1.07
9213,1.07
9214,1.07
9217,1.08
9219,1.07
9220,1.08
9222,1.07
9223,1.08
9225,1.08
9227,1.08
9228,1.07
9230,1.07
9231,1.08
9233,1.08
9235,1.07
9236,1.08
9238,1.08
9239,1.07
9241,1.08
9243,1.08
9244,1.08
9246,1.07
9248,1.07
9249,1.08
9251,1.07
9252,1.08
9254,1.07
9256,1.08
9257,1.08
9260,1.08
9261,1.08
9263,1.08
9265,1.07
9266,1.08
9268,1.08
9269,1.08
9271,1.07
9273,1.08
9274,1.08
9276,1.08
9277,1.07
9279,1.08
9281,1.07
9282,1.08
9284,1.07
9285,1.07
9287,1.07
9289,1.07
9290,1.08
9292,1.08
9293,1.07
9295,1.08
9297,1.07
9298,1.07
9300,1.08
9302,1.08
9304,1.08
9306,1.08
9307,1.08
9309,1.08
9311,1.07
9312,1.07
9314,1.07
9315,1.07
9317,1.07
9319,1.07
9320,1.07
9322,1.07
9323,1.08
9325,1.08
9327,1.08
9328,1.07
9330,1.07
9331,1.07
9333,1.07
9335,1.08
9336,1.07
9338,1.07
9339,1.07
9341,1.08
9344,1.07
9345,1.07
9347,1.07
9348,1.07
9350,1.07
9352,1.07
9353,1.07
9355,1.07
9356,1.07
9358,1.08
9360,1.07
9361,1.07
9363,1.07
9365,1.07
9366,1.07
9368,1.08
9369,1.07
9371,1.07
9373,1.07
9374,1.07
9376,1.07
9377,1.07
9379,1.07
9381,1.07
9382,1.07
9384,1.08
9385,1.07
9388,1.07
9390,1.08
9391,1.08
9393,1.07
9394,1.07
9396,1.07
9398,1.07
9399,1.07
9401,1.08
9402,1.07
9404,1.07
9406,1.07
9407,1.07
9409,1.08
9410,1.07
9412,1.07
9414,1.07
9415,1.07
9417,1.08
9418,1.07
9420,1.07
9422,1.07
9423,1.08
9425,1.08
9427,1.07
9428,1.07
9431,1.07
9432,1.07
9434,1.08
9436,1.07
9437,1.07
9439,1.07
9440,1.07
9442,1.08
9444,1.07
9445,1.07
9447,1.07
9448,1.07
9450,1.08
9452,1.07
9453,1.07
9455,1.07
9456,1.08
9458,1.08
9460,1.07
9461,1.07
9463,1.07
9464,1.07
9466,1.08
9468,1.07
9469,1.07
9472,1.07
9473,1.07
9475,1.07
9477,1.07
9478,1.07
9480,1.07
9482,1.07
9483,1.07
9485,1.07
9486,1.07
9488,1.07
9490,1.08
9491,1.07
9493,1.07
9494,1.07
9496,1.07
9498,1.07
9499,1.07
9501,1.07
9502,1.07
9504,1.07
9506,1.07
9507,1.07
9509,1.07
9510,1.07
9512,1.07
9515,1.07
9516,1.07
9518,1.07
9519,1.08
9521,1.07
9523,1.08
9524,1.07
9526,1.07
9527,1.08
9529,1.07
9531,1.07
9532,1.07
9534,1.07
9536,1.08
9537,1.07
9539,1.07
9540,1.07
9542,1.07
9544,1.07
9545,1.07
9547,1.07
9548,1.07
9550,1.07
9552,1.07
9553,1.07
9555,1.07
9556,1.07
9559,1.07
9561,1.08
9562,1.07
9564,1.07
9565,1.08
9567,1.07
9569,1.08
9570,1.07
9572,1.07
9574,1.07
9575,1.07
9577,1.08
9578,1.07
9580,1.07
9582,1.07
9583,1.07
9585,1.07
9586,1.07
9588,1.08
9590,1.08
9591,1.07
9593,1.07
9594,1.07
9596,1.07
9598,1.08
9600,1.07
9602,1.08
9603,1.07
9605,1.07
9607,1.07
9608,1.07
9610,1.08
9611,1.07
9613,1.07
9615,1.07
9616,1.07
9618,1.08
9620,1.07
9621,1.08
9623,1.07
9624,1.07
9626,1.07
9628,1.07
9629,1.07
9631,1.08
9632,1.07
9634,1.07
9636,1.08
9637,1.07
9639,1.07
9640,1.07
9643,1.07
9645,1.08
9646,1.07
9648,1.07
9649,1.07
9651,1.07
9653,1.08
9654,1.08
9656,1.08
9657,1.08
9659,1.07
9661,1.07
9662,1.08
9664,1.08
9665,1.07
9667,1.07
9669,1.08
9670,1.08
9672,1.08
9674,1.08
9675,1.07
9677,1.07
9678,1.08
9680,1.08
9682,1.07
9683,1.07
9686,1.08
9687,1.08
9689,1.08
9691,1.08
9692,1.07
9694,1.07
9695,1.08
9697,1.08
9699,1.07
9700,1.07
9702,1.08
9703,1.08
9705,1.08
9707,1.08
9708,1.07
9710,1.08
9711,1.08
9713,1.08
9715,1.07
9716,1.08
9718,1.07
9719,1.08
9721,1.07
9723,1.08
9724,1.07
9726,1.07
9729,1.08
9730,1.08
9732,1.07
9733,1.07
9735,1.07
9737,1.08
9738,1.08
9740,1.08
9741,1.07
9743,1.07
9745,1.08
9746,1.07
9748,1.07
9749,1.07
9751,1.07
9753,1.08
9754,1.08
9756,1.08
9757,1.07
9759,1.07
9761,1.08
9762,1.08
9764,1.07
9765,1.07
9767,1.07
9769,1.08
9771,1.08
9773,1.08
9774,1.08
9776,1.07
9778,1.08
9779,1.08
9781,1.07
9782,1.07
9784,1.07
9786,1.08
9787,1.07
9789,1.07
9791,1.08
9792,1.08
9794,1.08
9795,1.08
9797,1.07
9799,1.07
9800,1.07
9802,1.08
9803,1.08
9805,1.08
9807,1.08
9808,1.07
9810,1.08
9811,1.07
9814,1.07
9816,1.07
9817,1.07
9819,1.08
9820,1.08
9822,1.08
9824,1.08
9825,1.07
9827,1.07
9828,1.07
9830,1.07
9832,1.07
9833,1.07
9835,1.07
9836,1.08
9838,1.08
9840,1.08
9841,1.08
9843,1.08
9845,1.07
9846,1.08
9848,1.08
9849,1.07
9851,1.08
9853,1.07
9854,1.08
9857,1.08
9858,1.08
9860,1.08
9862,1.08
9863,1.08
9865,1.07
9866,1.07
9868,1.07
9870,1.07
9871,1.08
9873,1.08
9874,1.08
9876,1.07
9878,1.07
9879,1.08
9881,1.07
9882,1.08
9884,1.08
9886,1.07
9887,1.08
9889,1.08
9890,1.07
9892,1.08
9894,1.07
9895,1.08
9897,1.07
9899,1.07
9901,1.07
9903,1.07
9904,1.08
9906,1.08
9908,1.07
9909,1.07
9911,1.07
9912,1.08
9914,1.07
9916,1.07
9917,1.08
9919,1.07
9920,1.08
9922,1.07
9924,1.07
9925,1.07
9927,1.07
9928,1.08
9930,1.07
9932,1.08
9933,1.07
9935,1.07
9936,1.08
9938,1.08
9940,1.08
9942,1.08
9944,1.07
9945,1.08
9947,1.07
9949,1.08
9950,1.08
9952,1.08
9953,1.08
9955,1.07
9957,1.08
9958,1.07
9960,1.07
9962,1.08
9963,1.07
9965,1.07
9966,1.07
9968,1.07
9970,1.08
9971,1.08
9973,1.08
9974,1.07
9976,1.07
9978,1.08
9979,1.08
9981,1.08
9982,1.08
9985,1.08
9987,1.08
9988,1.08
9990,1.08
9991,1.07
9993,1.08
9995,1.08
9996,1.07
9998,1.07
9999,1.07
10001,1.07
10003,1.08
10004,1.08
10006,1.08
10008,1.07
10009,1.08
10011,1.07
10013,1.07
10014,1.08
10016,1.08
10018,1.07
10019,1.07
10021,1.08
10023,1.08
10024,1.07
10027,1.07
10028,1.07
10030,1.07
10032,1.07
10033,1.07
10035,1.08
10037,1.08
10038,1.08
10040,1.07
10042,1.08
10043,1.08
10045,1.08
10047,1.07
10048,1.07
10050,1.07
10052,1.08
10053,1.07
10055,1.07
10057,1.08
10058,1.08
10060,1.07
10061,1.07
